-9.997548460960388184e-01,-9.983332753181457520e-01,-9.991878271102905273e-01,-9.999933838844299316e-01,9.994598031044006348e-01,9.937822818756103516e-01,-9.999939799308776855e-01,9.999190568923950195e-01,-9.982318282127380371e-01,-9.962968826293945312e-01,1.466721296310424805e-02,9.926418662071228027e-01,9.978023767471313477e-01,9.962261319160461426e-01,-6.863287091255187988e-01
9.993586540222167969e-01,9.965649843215942383e-01,-9.991931915283203125e-01,-9.998021125793457031e-01,9.995705485343933105e-01,9.999977946281433105e-01,-9.999823570251464844e-01,9.999108314514160156e-01,-9.982266426086425781e-01,-9.998816847801208496e-01,9.709953665733337402e-01,-9.999430775642395020e-01,2.129977345466613770e-01,-9.697374105453491211e-01,-6.870462298393249512e-01
-9.999710917472839355e-01,-9.989340901374816895e-01,-9.999950528144836426e-01,-9.999997615814208984e-01,9.999775886535644531e-01,9.999955296516418457e-01,-9.999999403953552246e-01,9.999994635581970215e-01,-1.000000000000000000e+00,-9.999614953994750977e-01,9.716403484344482422e-01,9.999916553497314453e-01,9.999986886978149414e-01,9.994447827339172363e-01,1.672527343034744263e-01
9.993015527725219727e-01,9.971108436584472656e-01,-9.999795556068420410e-01,-9.999932050704956055e-01,9.999775290489196777e-01,9.999895691871643066e-01,-9.999888539314270020e-01,9.999968409538269043e-01,-9.999951124191284180e-01,-9.999925494194030762e-01,9.971181750297546387e-01,-9.999082088470458984e-01,4.266545176506042480e-01,-5.904903411865234375e-01,1.602575182914733887e-01
-9.999639391899108887e-01,-9.988188147544860840e-01,-9.999998211860656738e-01,-9.999997615814208984e-01,9.999952316284179688e-01,9.999969005584716797e-01,-9.999998807907104492e-01,9.999994635581970215e-01,-1.000000000000000000e+00,-9.999910593032836914e-01,9.971311688423156738e-01,9.999886155128479004e-01,9.999923110008239746e-01,9.988743066787719727e-01,-6.954288575798273087e-03
9.993063807487487793e-01,9.979251623153686523e-01,-9.999896883964538574e-01,-9.999928474426269531e-01,9.999950528144836426e-01,9.999921321868896484e-01,-9.999885559082031250e-01,9.999970793724060059e-01,-9.999931454658508301e-01,-9.999952316284179688e-01,9.996188282966613770e-01,-9.999185800552368164e-01,3.197168111801147461e-01,-5.952020883560180664e-01,-1.163530349731445312e-02
-8.091316223144531250e-01,4.611605703830718994e-01,-9.999896883964538574e-01,-9.993622303009033203e-01,9.999950528144836426e-01,9.999514818191528320e-01,-9.985336661338806152e-01,-9.532100558280944824e-01,1.771030426025390625e-01,-9.999669194221496582e-01,9.992316961288452148e-01,-9.960235953330993652e-01,9.977486133575439453e-01,9.934571981430053711e-01,-1.425248384475708008e-02
9.618092775344848633e-01,9.985252022743225098e-01,-9.999896883964538574e-01,-9.993601441383361816e-01,9.999951720237731934e-01,9.999999403953552246e-01,-9.960446357727050781e-01,-9.531996250152587891e-01,3.421578407287597656e-01,-9.999940395355224609e-01,9.984807968139648438e-01,-9.997165203094482422e-01,-7.111124396324157715e-01,-4.375538229942321777e-01,-2.285047769546508789e-01
-8.886366486549377441e-01,-7.816466093063354492e-01,-9.999896883964538574e-01,-9.993106722831726074e-01,9.999951720237731934e-01,9.999648928642272949e-01,-9.999301433563232422e-01,9.958089590072631836e-01,-8.728078007698059082e-01,-9.999979138374328613e-01,9.984840750694274902e-01,-4.978507161140441895e-01,9.999210834503173828e-01,9.840722084045410156e-01,-2.068089246749877930e-01
9.993007183074951172e-01,9.987339973449707031e-01,-9.999896287918090820e-01,-9.993012547492980957e-01,9.999951720237731934e-01,9.999998807907104492e-01,-9.998701214790344238e-01,9.958066940307617188e-01,-8.727011084556579590e-01,-9.999989271163940430e-01,9.984037876129150391e-01,-9.999618530273437500e-01,-6.276135444641113281e-01,-6.051825284957885742e-01,-2.161095142364501953e-01
-4.094412922859191895e-01,4.605517089366912842e-01,-9.999896287918090820e-01,-9.977089166641235352e-01,9.999951720237731934e-01,9.998095035552978516e-01,-9.985335469245910645e-01,-9.742389917373657227e-01,4.392791390419006348e-01,-9.999600052833557129e-01,9.974323511123657227e-01,-9.883663058280944824e-01,9.994856715202331543e-01,9.956650137901306152e-01,-2.175456285476684570e-01
9.130467772483825684e-01,9.964702129364013672e-01,-9.999896287918090820e-01,-9.977049231529235840e-01,9.999953508377075195e-01,9.999997615814208984e-01,-9.870774745941162109e-01,-9.742253422737121582e-01,5.940530896186828613e-01,-9.999923706054687500e-01,9.949046373367309570e-01,-9.995266199111938477e-01,-7.111430764198303223e-01,-4.328175187110900879e-01,-4.186393618583679199e-01
-9.845151901245117188e-01,-9.960424900054931641e-01,-1.000000000000000000e+00,-9.999970793724060059e-01,9.999951124191284180e-01,9.999981522560119629e-01,-9.999989271163940430e-01,-9.992618560791015625e-01,9.999974966049194336e-01,-9.999881386756896973e-01,9.668195247650146484e-01,9.994320273399353027e-01,9.999957680702209473e-01,9.987903833389282227e-01,9.985767006874084473e-01
9.813748598098754883e-01,9.990037083625793457e-01,-9.999988079071044922e-01,-9.999899864196777344e-01,9.999735355377197266e-01,9.999990463256835938e-01,-9.995056390762329102e-01,-9.992617964744567871e-01,9.999816417694091797e-01,-9.999970793724060059e-01,9.803372621536254883e-01,-9.913874864578247070e-01,-3.611913323402404785e-01,-3.586260676383972168e-01,9.320718050003051758e-02
-6.872965097427368164e-01,-8.626899123191833496e-01,-9.999988079071044922e-01,-9.999280571937561035e-01,9.999735355377197266e-01,9.999859333038330078e-01,-9.999301433563232422e-01,9.796259999275207520e-01,-6.525176167488098145e-01,-9.999991655349731445e-01,9.805088639259338379e-01,1.043852567672729492e-01,9.998130798339843750e-01,9.835818409919738770e-01,1.310855150222778320e-01
9.992205500602722168e-01,9.987928271293640137e-01,-9.999979734420776367e-01,-9.999173879623413086e-01,9.999736547470092773e-01,9.999991655349731445e-01,-9.998430013656616211e-01,9.796236753463745117e-01,-6.528596878051757812e-01,-9.999980926513671875e-01,9.906049966812133789e-01,-9.999468326568603516e-01,-3.542560040950775146e-01,-5.458511114120483398e-01,1.105087995529174805e-01
-9.998112320899963379e-01,-9.989338517189025879e-01,-9.999998807907104492e-01,-9.999997615814208984e-01,9.999976754188537598e-01,9.999741315841674805e-01,-9.999998807907104492e-01,9.999994039535522461e-01,-9.999991655349731445e-01,-9.999874830245971680e-01,9.906576275825500488e-01,9.999908804893493652e-01,9.999940991401672363e-01,9.989528059959411621e-01,2.341766506433486938e-01
9.992970824241638184e-01,9.968713521957397461e-01,-9.999804496765136719e-01,-9.999938607215881348e-01,9.999973773956298828e-01,9.999880194664001465e-01,-9.999887943267822266e-01,9.999967813491821289e-01,-9.999946355819702148e-01,-9.999940991401672363e-01,9.986143112182617188e-01,-9.999040961265563965e-01,4.572870731353759766e-01,-5.757313370704650879e-01,2.263132333755493164e-01
-8.083320856094360352e-01,4.618440866470336914e-01,-9.999804496765136719e-01,-9.995143413543701172e-01,9.999973773956298828e-01,9.999516606330871582e-01,-9.985334873199462891e-01,-9.471928477287292480e-01,5.190432071685791016e-03,-9.999673366546630859e-01,9.982494115829467773e-01,-9.970760941505432129e-01,9.959442615509033203e-01,9.921009540557861328e-01,2.212137579917907715e-01
9.666461348533630371e-01,9.978924393653869629e-01,-9.999804496765136719e-01,-9.995127916336059570e-01,9.999973773956298828e-01,9.999998807907104492e-01,-9.964133501052856445e-01,-9.471802711486816406e-01,1.689936518669128418e-01,-9.999930262565612793e-01,9.978733658790588379e-01,-9.996710419654846191e-01,-7.107967138290405273e-01,-4.199991226196289062e-01,-7.440751791000366211e-02
-9.101405143737792969e-01,-7.299550771713256836e-01,-9.999804496765136719e-01,-9.994758367538452148e-01,9.999973773956298828e-01,9.999552965164184570e-01,-9.999302029609680176e-01,9.967318773269653320e-01,-8.728175163269042969e-01,-9.999973773956298828e-01,9.978774785995483398e-01,-6.510394811630249023e-01,9.998909831047058105e-01,9.839630722999572754e-01,-5.575770139694213867e-02
9.992941021919250488e-01,9.983676075935363770e-01,-9.999803900718688965e-01,-9.994677305221557617e-01,9.999973773956298828e-01,9.999998807907104492e-01,-9.998679161071777344e-01,9.967292547225952148e-01,-8.725669384002685547e-01,-9.999988675117492676e-01,9.977812170982360840e-01,-9.999646544456481934e-01,-6.372384428977966309e-01,-5.920229554176330566e-01,-7.036721706390380859e-02
-9.998438954353332520e-01,-9.989563822746276855e-01,-9.999998211860656738e-01,-9.999997019767761230e-01,9.999998211860656738e-01,9.999147653579711914e-01,-9.999998211860656738e-01,9.999994635581970215e-01,-9.999997615814208984e-01,-9.999834895133972168e-01,9.977924227714538574e-01,9.999850988388061523e-01,9.999951124191284180e-01,9.991298913955688477e-01,2.683540880680084229e-01
9.992949366569519043e-01,9.967275857925415039e-01,-9.999781847000122070e-01,-9.999940395355224609e-01,9.999995231628417969e-01,9.999868869781494141e-01,-9.999889135360717773e-01,9.999967813491821289e-01,-9.999954700469970703e-01,-9.999936819076538086e-01,9.992523193359375000e-01,-9.999018907546997070e-01,4.734447002410888672e-01,-5.693001747131347656e-01,2.600027918815612793e-01
-8.077518939971923828e-01,4.619599878787994385e-01,-9.999781847000122070e-01,-9.995344281196594238e-01,9.999995231628417969e-01,9.999511837959289551e-01,-9.985334277153015137e-01,-9.462251663208007812e-01,-1.869869232177734375e-02,-9.999671578407287598e-01,9.988783597946166992e-01,-9.972106218338012695e-01,9.955799579620361328e-01,9.918742179870605469e-01,2.544921934604644775e-01
9.671925306320190430e-01,9.977106451988220215e-01,-9.999781847000122070e-01,-9.995328187942504883e-01,9.999995231628417969e-01,9.999998807907104492e-01,-9.964562654495239258e-01,-9.462122917175292969e-01,1.446687579154968262e-01,-9.999927878379821777e-01,9.985170960426330566e-01,-9.996659755706787109e-01,-7.107402086257934570e-01,-4.172282218933105469e-01,-5.321747064590454102e-02
-9.904413819313049316e-01,-9.958377480506896973e-01,-1.000000000000000000e+00,-9.999989271163940430e-01,9.999991059303283691e-01,9.999929070472717285e-01,-9.999989271163940430e-01,-9.994006752967834473e-01,9.999936819076538086e-01,-9.999825954437255859e-01,9.901545643806457520e-01,9.982254505157470703e-01,9.999918937683105469e-01,9.986096024513244629e-01,9.988961219787597656e-01
9.809244871139526367e-01,9.990408420562744141e-01,-9.999987483024597168e-01,-9.999922513961791992e-01,9.999769926071166992e-01,9.999989867210388184e-01,-9.995134472846984863e-01,-9.994006156921386719e-01,9.999769330024719238e-01,-9.999967217445373535e-01,9.805086851119995117e-01,-9.914139509201049805e-01,-3.667977750301361084e-01,-3.549787402153015137e-01,1.048386096954345703e-01
-6.835042834281921387e-01,-8.618859648704528809e-01,-9.999987483024597168e-01,-9.999313354492187500e-01,9.999769926071166992e-01,9.999856948852539062e-01,-9.999301433563232422e-01,9.798336625099182129e-01,-6.485160589218139648e-01,-9.999991059303283691e-01,9.806743860244750977e-01,9.889882802963256836e-02,9.998101592063903809e-01,9.835688471794128418e-01,1.426024436950683594e-01
9.992178678512573242e-01,9.987826347351074219e-01,-9.999979138374328613e-01,-9.999208450317382812e-01,9.999771118164062500e-01,9.999991059303283691e-01,-9.998413324356079102e-01,9.798312783241271973e-01,-6.488547921180725098e-01,-9.999980926513671875e-01,9.904896616935729980e-01,-9.999467730522155762e-01,-3.530017435550689697e-01,-5.445136427879333496e-01,1.213255524635314941e-01
-9.998084306716918945e-01,-9.989341497421264648e-01,-9.999998807907104492e-01,-9.999997615814208984e-01,9.999979734420776367e-01,9.999740123748779297e-01,-9.999998807907104492e-01,9.999994039535522461e-01,-9.999991059303283691e-01,-9.999874830245971680e-01,9.905421137809753418e-01,9.999908804893493652e-01,9.999940395355224609e-01,9.989442825317382812e-01,2.306322157382965088e-01
9.992972612380981445e-01,9.968891143798828125e-01,-9.999806880950927734e-01,-9.999937415122985840e-01,9.999976754188537598e-01,9.999880790710449219e-01,-9.999887347221374512e-01,9.999967813491821289e-01,-9.999945759773254395e-01,-9.999941587448120117e-01,9.986138939857482910e-01,-9.999043345451354980e-01,4.554297327995300293e-01,-5.761255025863647461e-01,2.228229641914367676e-01
-8.083692789077758789e-01,4.618322253227233887e-01,-9.999806880950927734e-01,-9.995120763778686523e-01,9.999976754188537598e-01,9.999516606330871582e-01,-9.985334873199462891e-01,-9.472892284393310547e-01,7.727026939392089844e-03,-9.999673366546630859e-01,9.982491135597229004e-01,-9.970624446868896484e-01,9.959790706634521484e-01,9.921225905418395996e-01,2.177659273147583008e-01
9.665809273719787598e-01,9.979102611541748047e-01,-9.999806880950927734e-01,-9.995105266571044922e-01,9.999976754188537598e-01,9.999998807907104492e-01,-9.964085817337036133e-01,-9.472766518592834473e-01,1.715857982635498047e-01,-9.999930262565612793e-01,9.978696107864379883e-01,-9.996716976165771484e-01,-7.108023762702941895e-01,-4.202736020088195801e-01,-7.661342620849609375e-02
